match_id,analysis_data,generated_at
1,"{""player"": ""Morato"", ""prop"": ""Player Shots on Target"", ""threshold"": ""1"", ""model_prob"": 0.2592, ""final_score"": 36.1, ""suggested_stake"": 36.14, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.3, ""age"": 24, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.903569
1,"{""player"": ""Morato"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.0952, ""final_score"": 24.7, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.1, ""age"": 24, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.903601
1,"{""player"": ""Morato"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.0488, ""final_score"": 21.4, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.05, ""age"": 24, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.903631
1,"{""player"": ""Morato"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.3374, ""final_score"": 44.6, ""suggested_stake"": 44.62, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 1.2, ""age"": 24, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.903672
1,"{""player"": ""Ola Aina"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.2212, ""final_score"": 33.5, ""suggested_stake"": 33.48, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.25, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.903716
1,"{""player"": ""Ola Aina"", ""prop"": ""Player Shots"", ""threshold"": ""2"", ""model_prob"": 0.1912, ""final_score"": 31.4, ""suggested_stake"": 31.38, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.8, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.903754
1,"{""player"": ""Ola Aina"", ""prop"": ""Player Shots on Target"", ""threshold"": ""1"", ""model_prob"": 0.2592, ""final_score"": 36.1, ""suggested_stake"": 36.14, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.3, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.903789
1,"{""player"": ""Ola Aina"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.0952, ""final_score"": 24.7, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.1, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.903821
1,"{""player"": ""Ola Aina"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.0488, ""final_score"": 21.4, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.05, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.903852
1,"{""player"": ""Ola Aina"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.3374, ""final_score"": 44.6, ""suggested_stake"": 44.62, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 1.2, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.903889
1,"{""player"": ""David Carmo"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.2212, ""final_score"": 33.5, ""suggested_stake"": 33.48, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.25, ""age"": 26, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.903934
1,"{""player"": ""David Carmo"", ""prop"": ""Player Shots"", ""threshold"": ""2"", ""model_prob"": 0.1912, ""final_score"": 31.4, ""suggested_stake"": 31.38, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.8, ""age"": 26, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904009
1,"{""player"": ""David Carmo"", ""prop"": ""Player Shots on Target"", ""threshold"": ""1"", ""model_prob"": 0.2592, ""final_score"": 36.1, ""suggested_stake"": 36.14, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.3, ""age"": 26, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904047
1,"{""player"": ""David Carmo"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.0952, ""final_score"": 24.7, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.1, ""age"": 26, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904080
1,"{""player"": ""David Carmo"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.0488, ""final_score"": 21.4, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.05, ""age"": 26, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904111
1,"{""player"": ""David Carmo"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.3374, ""final_score"": 44.6, ""suggested_stake"": 44.62, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 1.2, ""age"": 26, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904154
1,"{""player"": ""Ibrahim Sangar\u00e9"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.1813, ""final_score"": 32.7, ""suggested_stake"": 32.69, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.2, ""age"": 27, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904200
1,"{""player"": ""Ibrahim Sangar\u00e9"", ""prop"": ""Player Shots"", ""threshold"": ""3"", ""model_prob"": 0.1912, ""final_score"": 36.4, ""suggested_stake"": 36.38, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 1.5, ""age"": 27, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904243
1,"{""player"": ""Ibrahim Sangar\u00e9"", ""prop"": ""Player Shots on Target"", ""threshold"": ""1"", ""model_prob"": 0.4512, ""final_score"": 51.6, ""suggested_stake"": 51.58, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.6, ""age"": 27, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904279
1,"{""player"": ""Ibrahim Sangar\u00e9"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.2212, ""final_score"": 35.5, ""suggested_stake"": 35.48, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.25, ""age"": 27, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904317
1,"{""player"": ""Ibrahim Sangar\u00e9"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.1393, ""final_score"": 29.8, ""suggested_stake"": 29.75, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.15, ""age"": 27, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904349
1,"{""player"": ""Ibrahim Sangar\u00e9"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.2642, ""final_score"": 38.5, ""suggested_stake"": 38.5, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 1.0, ""age"": 27, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904386
1,"{""player"": ""Elliot Anderson"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.1813, ""final_score"": 27.7, ""suggested_stake"": 27.69, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.2, ""age"": 22, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904428
1,"{""player"": ""Elliot Anderson"", ""prop"": ""Player Shots"", ""threshold"": ""3"", ""model_prob"": 0.1912, ""final_score"": 31.4, ""suggested_stake"": 31.38, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 1.5, ""age"": 22, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904489
1,"{""player"": ""Elliot Anderson"", ""prop"": ""Player Shots on Target"", ""threshold"": ""1"", ""model_prob"": 0.4512, ""final_score"": 46.6, ""suggested_stake"": 46.58, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.6, ""age"": 22, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904530
1,"{""player"": ""Elliot Anderson"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.2212, ""final_score"": 30.5, ""suggested_stake"": 30.48, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.25, ""age"": 22, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904567
1,"{""player"": ""Elliot Anderson"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.1393, ""final_score"": 24.8, ""suggested_stake"": 25.0, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.15, ""age"": 22, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904600
1,"{""player"": ""Elliot Anderson"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.2642, ""final_score"": 33.5, ""suggested_stake"": 33.5, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 1.0, ""age"": 22, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904638
1,"{""player"": ""Ryan Yates"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.1813, ""final_score"": 32.7, ""suggested_stake"": 32.69, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.2, ""age"": 27, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904680
1,"{""player"": ""Ryan Yates"", ""prop"": ""Player Shots"", ""threshold"": ""3"", ""model_prob"": 0.1912, ""final_score"": 36.4, ""suggested_stake"": 36.38, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 1.5, ""age"": 27, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904723
1,"{""player"": ""Ryan Yates"", ""prop"": ""Player Shots on Target"", ""threshold"": ""1"", ""model_prob"": 0.4512, ""final_score"": 51.6, ""suggested_stake"": 51.58, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.6, ""age"": 27, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904757
1,"{""player"": ""Ryan Yates"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.2212, ""final_score"": 35.5, ""suggested_stake"": 35.48, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.25, ""age"": 27, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904791
1,"{""player"": ""Ryan Yates"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.1393, ""final_score"": 29.8, ""suggested_stake"": 29.75, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 0.15, ""age"": 27, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904824
1,"{""player"": ""Ryan Yates"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.2642, ""final_score"": 38.5, ""suggested_stake"": 38.5, ""games_played"": 30, ""position"": ""Midfielder"", ""rate_per_game"": 1.0, ""age"": 27, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904860
1,"{""player"": ""Chris Wood"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.1393, ""final_score"": 20.8, ""suggested_stake"": 25.0, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.15, ""age"": 33, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904902
1,"{""player"": ""Chris Wood"", ""prop"": ""Player Shots"", ""threshold"": ""5"", ""model_prob"": 0.2194, ""final_score"": 31.4, ""suggested_stake"": 31.36, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 3.2, ""age"": 33, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904952
1,"{""player"": ""Chris Wood"", ""prop"": ""Player Shots on Target"", ""threshold"": ""3"", ""model_prob"": 0.1665, ""final_score"": 25.7, ""suggested_stake"": 25.66, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 1.4, ""age"": 33, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.904991
1,"{""player"": ""Chris Wood"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.1813, ""final_score"": 23.7, ""suggested_stake"": 25.0, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.2, ""age"": 33, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.905026
1,"{""player"": ""Chris Wood"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.3624, ""final_score"": 36.4, ""suggested_stake"": 36.37, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.45, ""age"": 33, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.905061
1,"{""player"": ""Chris Wood"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.1912, ""final_score"": 24.4, ""suggested_stake"": 25.0, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.8, ""age"": 33, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.905098
1,"{""player"": ""Taiwo Awoniyi"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.1393, ""final_score"": 30.8, ""suggested_stake"": 30.75, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.15, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.905140
1,"{""player"": ""Taiwo Awoniyi"", ""prop"": ""Player Shots"", ""threshold"": ""5"", ""model_prob"": 0.2194, ""final_score"": 41.4, ""suggested_stake"": 41.36, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 3.2, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.905186
1,"{""player"": ""Taiwo Awoniyi"", ""prop"": ""Player Shots on Target"", ""threshold"": ""3"", ""model_prob"": 0.1665, ""final_score"": 35.7, ""suggested_stake"": 35.66, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 1.4, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.905224
1,"{""player"": ""Taiwo Awoniyi"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.1813, ""final_score"": 33.7, ""suggested_stake"": 33.69, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.2, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.905258
1,"{""player"": ""Taiwo Awoniyi"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.3624, ""final_score"": 46.4, ""suggested_stake"": 46.37, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.45, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.905292
1,"{""player"": ""Taiwo Awoniyi"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.1912, ""final_score"": 34.4, ""suggested_stake"": 34.38, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.8, ""age"": 28, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.905328
1,"{""player"": ""Emmanuel Dennis"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.1393, ""final_score"": 30.8, ""suggested_stake"": 30.75, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.15, ""age"": 27, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.905371
1,"{""player"": ""Emmanuel Dennis"", ""prop"": ""Player Shots"", ""threshold"": ""5"", ""model_prob"": 0.2194, ""final_score"": 41.4, ""suggested_stake"": 41.36, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 3.2, ""age"": 27, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.905417
1,"{""player"": ""Emmanuel Dennis"", ""prop"": ""Player Shots on Target"", ""threshold"": ""3"", ""model_prob"": 0.1665, ""final_score"": 35.7, ""suggested_stake"": 35.66, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 1.4, ""age"": 27, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.905454
1,"{""player"": ""Emmanuel Dennis"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.1813, ""final_score"": 33.7, ""suggested_stake"": 33.69, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.2, ""age"": 27, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.905505
1,"{""player"": ""Emmanuel Dennis"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.3624, ""final_score"": 46.4, ""suggested_stake"": 46.37, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.45, ""age"": 27, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.905542
1,"{""player"": ""Emmanuel Dennis"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.1912, ""final_score"": 34.4, ""suggested_stake"": 34.38, ""games_played"": 26, ""position"": ""Forward"", ""rate_per_game"": 0.8, ""age"": 27, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:21.905579
2,"{""player"": ""Mark Travers"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.0952, ""final_score"": 24.7, ""suggested_stake"": 25.0, ""games_played"": 25, ""position"": ""Goalkeeper"", ""rate_per_game"": 0.1, ""age"": 26, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:25.750408
2,"{""player"": ""Mark Travers"", ""prop"": ""Player Fouls"", ""threshold"": ""1"", ""model_prob"": 0.2592, ""final_score"": 36.1, ""suggested_stake"": 36.14, ""games_played"": 25, ""position"": ""Goalkeeper"", ""rate_per_game"": 0.3, ""age"": 26, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:25.750476
2,"{""player"": ""Mark Travers"", ""prop"": ""Player Saves"", ""threshold"": ""5"", ""model_prob"": 0.2746, ""final_score"": 42.2, ""suggested_stake"": 42.22, ""games_played"": 25, ""position"": ""Goalkeeper"", ""rate_per_game"": 3.5, ""age"": 26, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:25.750556
2,"{""player"": ""Michael Keane"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.2212, ""final_score"": 23.5, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.25, ""age"": 32, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:25.750636
2,"{""player"": ""Michael Keane"", ""prop"": ""Player Shots"", ""threshold"": ""2"", ""model_prob"": 0.1912, ""final_score"": 21.4, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.8, ""age"": 32, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:25.750683
2,"{""player"": ""Michael Keane"", ""prop"": ""Player Shots on Target"", ""threshold"": ""1"", ""model_prob"": 0.2592, ""final_score"": 26.1, ""suggested_stake"": 26.14, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.3, ""age"": 32, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:25.750735
2,"{""player"": ""Michael Keane"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.0952, ""final_score"": 14.7, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.1, ""age"": 32, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:25.750769
2,"{""player"": ""Michael Keane"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.0488, ""final_score"": 11.4, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.05, ""age"": 32, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:25.750814
2,"{""player"": ""Michael Keane"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.3374, ""final_score"": 34.6, ""suggested_stake"": 34.62, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 1.2, ""age"": 32, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:25.750942
2,"{""player"": ""Seamus Coleman"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.2212, ""final_score"": 23.5, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.25, ""age"": 36, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:25.750994
2,"{""player"": ""Seamus Coleman"", ""prop"": ""Player Shots"", ""threshold"": ""2"", ""model_prob"": 0.1912, ""final_score"": 21.4, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.8, ""age"": 36, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:25.751017
2,"{""player"": ""Seamus Coleman"", ""prop"": ""Player Shots on Target"", ""threshold"": ""1"", ""model_prob"": 0.2592, ""final_score"": 26.1, ""suggested_stake"": 26.14, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.3, ""age"": 36, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:25.751037
2,"{""player"": ""Seamus Coleman"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.0952, ""final_score"": 14.7, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.1, ""age"": 36, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:25.751054
2,"{""player"": ""Seamus Coleman"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.0488, ""final_score"": 11.4, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.05, ""age"": 36, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:25.751070
2,"{""player"": ""Seamus Coleman"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.3374, ""final_score"": 34.6, ""suggested_stake"": 34.62, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 1.2, ""age"": 36, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:25.751088
2,"{""player"": ""James Tarkowski"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.2212, ""final_score"": 23.5, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.25, ""age"": 32, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:25.751110
2,"{""player"": ""James Tarkowski"", ""prop"": ""Player Shots"", ""threshold"": ""2"", ""model_prob"": 0.1912, ""final_score"": 21.4, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.8, ""age"": 32, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:25.751129
2,"{""player"": ""James Tarkowski"", ""prop"": ""Player Shots on Target"", ""threshold"": ""1"", ""model_prob"": 0.2592, ""final_score"": 26.1, ""suggested_stake"": 26.14, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.3, ""age"": 32, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:25.751146
2,"{""player"": ""James Tarkowski"", ""prop"": ""Player Assists"", ""threshold"": ""1"", ""model_prob"": 0.0952, ""final_score"": 14.7, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.1, ""age"": 32, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:25.751161
2,"{""player"": ""James Tarkowski"", ""prop"": ""Player Goals"", ""threshold"": ""1"", ""model_prob"": 0.0488, ""final_score"": 11.4, ""suggested_stake"": 25.0, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.05, ""age"": 32, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:25.751177
2,"{""player"": ""James Tarkowski"", ""prop"": ""Player Fouls"", ""threshold"": ""2"", ""model_prob"": 0.3374, ""final_score"": 34.6, ""suggested_stake"": 34.62, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 1.2, ""age"": 32, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:25.751227
2,"{""player"": ""Vitaliy Mykolenko"", ""prop"": ""Player Yellow Cards"", ""threshold"": ""1"", ""model_prob"": 0.2212, ""final_score"": 33.5, ""suggested_stake"": 33.48, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.25, ""age"": 26, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:25.751248
2,"{""player"": ""Vitaliy Mykolenko"", ""prop"": ""Player Shots"", ""threshold"": ""2"", ""model_prob"": 0.1912, ""final_score"": 31.4, ""suggested_stake"": 31.38, ""games_played"": 28, ""position"": ""Defender"", ""rate_per_game"": 0.8, ""age"": 26, ""jersey_number"": 20, ""is_profiled"": false, ""is_healthy"": true}",2025-08-24T09:26:25.751265
